numero,densidadb,densidadp,replica,tamano,circ,at,numCF,densidadp_porc,at_n,tamanoat2,numCFat2,circat2,densidadp_num
41,0.3,0,1,162,0.917,757324,75,0,0.713123625,115.5260272,53.48427185,0.653934364,0
42,0.3,0,1,273,0.929,757324,75,0,0.713123625,194.6827495,53.48427185,0.662491847,0
43,0.3,0,1,765,0.831,757324,75,0,0.713123625,545.5395729,53.48427185,0.592605732,0
44,0.3,0,1,515,0.885,757324,75,0,0.713123625,367.2586667,53.48427185,0.631114408,0
45,0.3,0,1,527,0.854,757324,75,0,0.713123625,375.8161502,53.48427185,0.609007575,0
46,0.3,0,1,204,0.909,757324,75,0,0.713123625,145.4772194,53.48427185,0.648229375,0
47,0.3,0,1,789,0.807,757324,75,0,0.713123625,562.6545399,53.48427185,0.575490765,0
48,0.3,0,1,124,0.933,757324,75,0,0.713123625,88.42732946,53.48427185,0.665344342,0
49,0.3,0,1,144,0.948,757324,75,0,0.713123625,102.689802,53.48427185,0.676041196,0
50,0.3,0,1,439,0.93,757324,75,0,0.713123625,313.0612712,53.48427185,0.663204971,0
51,0.3,0,1,334,0.819,757324,75,0,0.713123625,238.1832906,53.48427185,0.584048249,0
52,0.3,0,1,602,0.848,757324,75,0,0.713123625,429.3004221,53.48427185,0.604728834,0
53,0.3,0,1,429,0.903,757324,75,0,0.713123625,305.930035,53.48427185,0.643950633,0
54,0.3,0,1,417,0.931,757324,75,0,0.713123625,297.3725515,53.48427185,0.663918095,0
55,0.3,0,1,346,0.913,757324,75,0,0.713123625,246.7407741,53.48427185,0.651081869,0
56,0.3,0,1,217,0.917,757324,75,0,0.713123625,154.7478266,53.48427185,0.653934364,0
57,0.3,0,1,580,0.903,757324,75,0,0.713123625,413.6117023,53.48427185,0.643950633,0
58,0.3,0,1,292,0.907,757324,75,0,0.713123625,208.2320984,53.48427185,0.646803128,0
59,0.3,0,1,679,0.92,757324,75,0,0.713123625,484.2109412,53.48427185,0.656073735,0
60,0.3,0,1,585,0.918,757324,75,0,0.713123625,417.1773204,53.48427185,0.654647487,0
61,0.3,0,1,332,0.885,757324,75,0,0.713123625,236.7570434,53.48427185,0.631114408,0
62,0.3,0,1,501,0.885,757324,75,0,0.713123625,357.274936,53.48427185,0.631114408,0
63,0.3,0,1,299,0.954,757324,75,0,0.713123625,213.2239638,53.48427185,0.680319938,0
64,0.3,0,1,408,0.92,757324,75,0,0.713123625,290.9544389,53.48427185,0.656073735,0
65,0.3,0,1,262,0.942,757324,75,0,0.713123625,186.8383897,53.48427185,0.671762454,0
66,0.3,0,1,481,0.902,757324,75,0,0.713123625,343.0124635,53.48427185,0.643237509,0
67,0.3,0,1,235,0.927,757324,75,0,0.713123625,167.5840518,53.48427185,0.6610656,0
68,0.3,0,1,249,0.871,757324,75,0,0.713123625,177.5677825,53.48427185,0.621130677,0
69,0.3,0,1,499,0.899,757324,75,0,0.713123625,355.8486887,53.48427185,0.641098139,0
70,0.3,0,1,598,0.698,757324,75,0,0.713123625,426.4479276,53.48427185,0.49776029,0
71,0.3,0,1,1016,0.703,757324,75,0,0.713123625,724.5336027,53.48427185,0.501325908,0
72,0.3,0,1,483,0.906,757324,75,0,0.713123625,344.4387107,53.48427185,0.646090004,0
73,0.3,0,1,988,0.706,757324,75,0,0.713123625,704.5661412,53.48427185,0.503465279,0
74,0.3,0,1,298,0.909,757324,75,0,0.713123625,212.5108402,53.48427185,0.648229375,0
75,0.3,0,1,403,0.914,757324,75,0,0.713123625,287.3888208,53.48427185,0.651794993,0
1,0.3,0,2,451,0.921,777540,77,0,0.73215974,330.2040429,56.3763,0.674319121,0
2,0.3,0,2,239,0.96,777540,77,0,0.73215974,174.9861779,56.3763,0.702873351,0
3,0.3,0,2,286,0.955,777540,77,0,0.73215974,209.3976857,56.3763,0.699212552,0
4,0.3,0,2,742,0.812,777540,77,0,0.73215974,543.2625273,56.3763,0.594513709,0
5,0.3,0,2,324,0.93,777540,77,0,0.73215974,237.2197558,56.3763,0.680908558,0
6,0.3,0,2,221,0.88,777540,77,0,0.73215974,161.8073026,56.3763,0.644300571,0
7,0.3,0,2,711,0.853,777540,77,0,0.73215974,520.5655753,56.3763,0.624532258,0
8,0.3,0,2,183,0.977,777540,77,0,0.73215974,133.9852325,56.3763,0.715320066,0
9,0.3,0,2,303,0.931,777540,77,0,0.73215974,221.8444013,56.3763,0.681640718,0
10,0.3,0,2,439,0.897,777540,77,0,0.73215974,321.418126,56.3763,0.656747287,0
11,0.3,0,2,107,1,777540,77,0,0.73215974,78.34109221,56.3763,0.73215974,0
12,0.3,0,2,188,0.943,777540,77,0,0.73215974,137.6460312,56.3763,0.690426635,0
13,0.3,0,2,367,0.936,777540,77,0,0.73215974,268.7026247,56.3763,0.685301517,0
14,0.3,0,2,300,0.794,777540,77,0,0.73215974,219.6479221,56.3763,0.581334834,0
15,0.3,0,2,226,0.908,777540,77,0,0.73215974,165.4681013,56.3763,0.664801044,0
16,0.3,0,2,428,0.907,777540,77,0,0.73215974,313.3643688,56.3763,0.664068884,0
17,0.3,0,2,443,0.829,777540,77,0,0.73215974,324.3467649,56.3763,0.606960425,0
18,0.3,0,2,195,0.776,777540,77,0,0.73215974,142.7711494,56.3763,0.568155958,0
19,0.3,0,2,570,0.84,777540,77,0,0.73215974,417.331052,56.3763,0.615014182,0
20,0.3,0,2,374,0.807,777540,77,0,0.73215974,273.8277429,56.3763,0.59085291,0
21,0.3,0,2,508,0.883,777540,77,0,0.73215974,371.9371481,56.3763,0.646497051,0
22,0.3,0,2,195,0.947,777540,77,0,0.73215974,142.7711494,56.3763,0.693355274,0
23,0.3,0,2,588,0.899,777540,77,0,0.73215974,430.5099273,56.3763,0.658211607,0
24,0.3,0,2,250,0.899,777540,77,0,0.73215974,183.0399351,56.3763,0.658211607,0
25,0.3,0,2,370,0.886,777540,77,0,0.73215974,270.8991039,56.3763,0.64869353,0
26,0.3,0,2,286,0.955,777540,77,0,0.73215974,209.3976857,56.3763,0.699212552,0
27,0.3,0,2,268,0.937,777540,77,0,0.73215974,196.2188104,56.3763,0.686033677,0
28,0.3,0,2,307,0.936,777540,77,0,0.73215974,224.7730403,56.3763,0.685301517,0
29,0.3,0,2,555,0.75,777540,77,0,0.73215974,406.3486559,56.3763,0.549119805,0
30,0.3,0,2,458,0.854,777540,77,0,0.73215974,335.329161,56.3763,0.625264418,0
31,0.3,0,2,404,0.896,777540,77,0,0.73215974,295.7925351,56.3763,0.656015127,0
32,0.3,0,2,284,0.941,777540,77,0,0.73215974,207.9333662,56.3763,0.688962316,0
33,0.3,0,2,448,0.796,777540,77,0,0.73215974,328.0075636,56.3763,0.582799153,0
34,0.3,0,2,186,0.933,777540,77,0,0.73215974,136.1817117,56.3763,0.683105038,0
35,0.3,0,2,98,0.948,777540,77,0,0.73215974,71.75165455,56.3763,0.694087434,0
36,0.3,0,2,712,0.797,777540,77,0,0.73215974,521.2977351,56.3763,0.583531313,0
37,0.3,0,2,426,0.911,777540,77,0,0.73215974,311.9000494,56.3763,0.666997523,0
38,0.3,0,2,378,0.92,777540,77,0,0.73215974,276.7563818,56.3763,0.673586961,0
39,0.3,0,2,340,0.926,777540,77,0,0.73215974,248.9343117,56.3763,0.677979919,0
40,0.3,0,2,697,0.9,777540,77,0,0.73215974,510.315339,56.3763,0.658943766,0
41,0.3,0,2,355,0.96,777540,77,0,0.73215974,259.9167078,56.3763,0.702873351,0
42,0.3,0,2,407,0.917,777540,77,0,0.73215974,297.9890143,56.3763,0.671390482,0
43,0.3,0,2,448,0.87,777540,77,0,0.73215974,328.0075636,56.3763,0.636978974,0
44,0.3,0,2,93,0.961,777540,77,0,0.73215974,68.09085585,56.3763,0.70360551,0
45,0.3,0,2,289,0.947,777540,77,0,0.73215974,211.5941649,56.3763,0.693355274,0
46,0.3,0,2,411,0.817,777540,77,0,0.73215974,300.9176533,56.3763,0.598174508,0
47,0.3,0,2,376,0.922,777540,77,0,0.73215974,275.2920623,56.3763,0.675051281,0
48,0.3,0,2,483,0.89,777540,77,0,0.73215974,353.6331546,56.3763,0.651622169,0
49,0.3,0,2,322,0.924,777540,77,0,0.73215974,235.7554364,56.3763,0.6765156,0
50,0.3,0,2,488,0.923,777540,77,0,0.73215974,357.2939533,56.3763,0.67578344,0
51,0.3,0,2,396,0.907,777540,77,0,0.73215974,289.9352571,56.3763,0.664068884,0
52,0.3,0,2,360,0.95,777540,77,0,0.73215974,263.5775065,56.3763,0.695551753,0
53,0.3,0,2,255,0.917,777540,77,0,0.73215974,186.7007338,56.3763,0.671390482,0
54,0.3,0,2,532,0.862,777540,77,0,0.73215974,389.5089818,56.3763,0.631121696,0
55,0.3,0,2,636,0.803,777540,77,0,0.73215974,465.6535948,56.3763,0.587924271,0
56,0.3,0,2,700,0.86,777540,77,0,0.73215974,512.5118182,56.3763,0.629657377,0
57,0.3,0,2,515,0.814,777540,77,0,0.73215974,377.0622662,56.3763,0.595978029,0
58,0.3,0,2,324,0.907,777540,77,0,0.73215974,237.2197558,56.3763,0.664068884,0
59,0.3,0,2,120,0.969,777540,77,0,0.73215974,87.85916883,56.3763,0.709462788,0
60,0.3,0,2,216,0.95,777540,77,0,0.73215974,158.1465039,56.3763,0.695551753,0
61,0.3,0,2,597,0.891,777540,77,0,0.73215974,437.0993649,56.3763,0.652354329,0
62,0.3,0,2,323,0.861,777540,77,0,0.73215974,236.4875961,56.3763,0.630389536,0
63,0.3,0,2,223,0.923,777540,77,0,0.73215974,163.2716221,56.3763,0.67578344,0
64,0.3,0,2,181,0.976,777540,77,0,0.73215974,132.520913,56.3763,0.714587907,0
65,0.3,0,2,588,0.806,777540,77,0,0.73215974,430.5099273,56.3763,0.590120751,0
66,0.3,0,2,438,0.889,777540,77,0,0.73215974,320.6859662,56.3763,0.650890009,0
67,0.3,0,2,286,0.937,777540,77,0,0.73215974,209.3976857,56.3763,0.686033677,0
68,0.3,0,2,229,0.947,777540,77,0,0.73215974,167.6645805,56.3763,0.693355274,0
69,0.3,0,2,455,0.935,777540,77,0,0.73215974,333.1326818,56.3763,0.684569357,0
70,0.3,0,2,389,0.932,777540,77,0,0.73215974,284.810139,56.3763,0.682372878,0
71,0.3,0,2,131,0.931,777540,77,0,0.73215974,95.91292598,56.3763,0.681640718,0
72,0.3,0,2,469,0.933,777540,77,0,0.73215974,343.3829182,56.3763,0.683105038,0
73,0.3,0,2,146,0.961,777540,77,0,0.73215974,106.8953221,56.3763,0.70360551,0
74,0.3,0,2,276,0.921,777540,77,0,0.73215974,202.0760883,56.3763,0.674319121,0
75,0.3,0,2,515,0.789,777540,77,0,0.73215974,377.0622662,56.3763,0.577674035,0
76,0.3,0,2,444,0.888,777540,77,0,0.73215974,325.0789247,56.3763,0.650157849,0
77,0.3,0,2,163,0.932,777540,77,0,0.73215974,119.3420377,56.3763,0.682372878,0
1,0.3,0,3,692,0.884,829126,76,0,0.780734981,540.2686066,59.33585853,0.690169723,0
2,0.3,0,3,559,0.872,829126,76,0,0.780734981,436.4308542,59.33585853,0.680800903,0
3,0.3,0,3,216,0.962,829126,76,0,0.780734981,168.6387558,59.33585853,0.751067051,0
4,0.3,0,3,378,0.914,829126,76,0,0.780734981,295.1178227,59.33585853,0.713591772,0
5,0.3,0,3,811,0.747,829126,76,0,0.780734981,633.1760693,59.33585853,0.583209031,0
6,0.3,0,3,211,0.911,829126,76,0,0.780734981,164.7350809,59.33585853,0.711249567,0
7,0.3,0,3,510,0.925,829126,76,0,0.780734981,398.1748401,59.33585853,0.722179857,0
8,0.3,0,3,343,0.911,829126,76,0,0.780734981,267.7920983,59.33585853,0.711249567,0
9,0.3,0,3,581,0.924,829126,76,0,0.780734981,453.6070237,59.33585853,0.721399122,0
10,0.3,0,3,733,0.79,829126,76,0,0.780734981,572.2787408,59.33585853,0.616780635,0
11,0.3,0,3,93,1,829126,76,0,0.780734981,72.6083532,59.33585853,0.780734981,0
12,0.3,0,3,433,0.932,829126,76,0,0.780734981,338.0582466,59.33585853,0.727645002,0
13,0.3,0,3,218,0.875,829126,76,0,0.780734981,170.2002258,59.33585853,0.683143108,0
14,0.3,0,3,549,0.877,829126,76,0,0.780734981,428.6235043,59.33585853,0.684704578,0
15,0.3,0,3,402,0.865,829126,76,0,0.780734981,313.8554622,59.33585853,0.675335758,0
16,0.3,0,3,348,0.903,829126,76,0,0.780734981,271.6957732,59.33585853,0.705003687,0
17,0.3,0,3,193,0.95,829126,76,0,0.780734981,150.6818513,59.33585853,0.741698232,0
18,0.3,0,3,318,0.936,829126,76,0,0.780734981,248.2737238,59.33585853,0.730767942,0
19,0.3,0,3,305,0.93,829126,76,0,0.780734981,238.1241691,59.33585853,0.726083532,0
20,0.3,0,3,594,0.865,829126,76,0,0.780734981,463.7565785,59.33585853,0.675335758,0
21,0.3,0,3,123,0.964,829126,76,0,0.780734981,96.03040261,59.33585853,0.752628521,0
22,0.3,0,3,846,0.762,829126,76,0,0.780734981,660.5017936,59.33585853,0.594920055,0
23,0.3,0,3,259,0.95,829126,76,0,0.780734981,202.21036,59.33585853,0.741698232,0
24,0.3,0,3,140,0.921,829126,76,0,0.780734981,109.3028973,59.33585853,0.719056917,0
25,0.3,0,3,124,0.907,829126,76,0,0.780734981,96.81113759,59.33585853,0.708126627,0
26,0.3,0,3,660,0.916,829126,76,0,0.780734981,515.2850872,59.33585853,0.715153242,0
27,0.3,0,3,377,0.939,829126,76,0,0.780734981,294.3370877,59.33585853,0.733110147,0
28,0.3,0,3,868,0.747,829126,76,0,0.780734981,677.6779632,59.33585853,0.583209031,0
29,0.3,0,3,277,0.943,829126,76,0,0.780734981,216.2635896,59.33585853,0.736233087,0
30,0.3,0,3,482,0.912,829126,76,0,0.780734981,376.3142606,59.33585853,0.712030302,0
31,0.3,0,3,156,0.974,829126,76,0,0.780734981,121.794657,59.33585853,0.760435871,0
32,0.3,0,3,527,0.913,829126,76,0,0.780734981,411.4473348,59.33585853,0.712811037,0
33,0.3,0,3,343,0.905,829126,76,0,0.780734981,267.7920983,59.33585853,0.706565157,0
34,0.3,0,3,543,0.879,829126,76,0,0.780734981,423.9390945,59.33585853,0.686266048,0
35,0.3,0,3,244,0.96,829126,76,0,0.780734981,190.4993353,59.33585853,0.749505581,0
36,0.3,0,3,438,0.922,829126,76,0,0.780734981,341.9619215,59.33585853,0.719837652,0
37,0.3,0,3,420,0.801,829126,76,0,0.780734981,327.9086919,59.33585853,0.625368719,0
38,0.3,0,3,200,0.94,829126,76,0,0.780734981,156.1469961,59.33585853,0.733890882,0
39,0.3,0,3,393,0.864,829126,76,0,0.780734981,306.8288474,59.33585853,0.674555023,0
40,0.3,0,3,430,0.925,829126,76,0,0.780734981,335.7160417,59.33585853,0.722179857,0
41,0.3,0,3,605,0.881,829126,76,0,0.780734981,472.3446633,59.33585853,0.687827518,0
42,0.3,0,3,270,0.926,829126,76,0,0.780734981,210.7984448,59.33585853,0.722960592,0
43,0.3,0,3,360,0.854,829126,76,0,0.780734981,281.064593,59.33585853,0.666747673,0
44,0.3,0,3,211,0.94,829126,76,0,0.780734981,164.7350809,59.33585853,0.733890882,0
45,0.3,0,3,109,0.976,829126,76,0,0.780734981,85.10011289,59.33585853,0.761997341,0
46,0.3,0,3,331,0.91,829126,76,0,0.780734981,258.4232786,59.33585853,0.710468832,0
47,0.3,0,3,410,0.899,829126,76,0,0.780734981,320.101342,59.33585853,0.701880748,0
48,0.3,0,3,736,0.859,829126,76,0,0.780734981,574.6209457,59.33585853,0.670651348,0
49,0.3,0,3,151,0.953,829126,76,0,0.780734981,117.8909821,59.33585853,0.744040437,0
50,0.3,0,3,584,0.87,829126,76,0,0.780734981,455.9492287,59.33585853,0.679239433,0
51,0.3,0,3,506,0.93,829126,76,0,0.780734981,395.0519002,59.33585853,0.726083532,0
52,0.3,0,3,557,0.902,829126,76,0,0.780734981,434.8693842,59.33585853,0.704222953,0
53,0.3,0,3,345,0.939,829126,76,0,0.780734981,269.3535683,59.33585853,0.733110147,0
54,0.3,0,3,491,0.882,829126,76,0,0.780734981,383.3408755,59.33585853,0.688608253,0
55,0.3,0,3,226,0.935,829126,76,0,0.780734981,176.4461056,59.33585853,0.729987207,0
56,0.3,0,3,341,0.9,829126,76,0,0.780734981,266.2306284,59.33585853,0.702661483,0
57,0.3,0,3,860,0.698,829126,76,0,0.780734981,671.4320833,59.33585853,0.544953016,0
58,0.3,0,3,108,0.98,829126,76,0,0.780734981,84.3193779,59.33585853,0.765120281,0
59,0.3,0,3,392,0.831,829126,76,0,0.780734981,306.0481124,59.33585853,0.648790769,0
60,0.3,0,3,388,0.921,829126,76,0,0.780734981,302.9251725,59.33585853,0.719056917,0
61,0.3,0,3,373,0.879,829126,76,0,0.780734981,291.2141478,59.33585853,0.686266048,0
62,0.3,0,3,345,0.939,829126,76,0,0.780734981,269.3535683,59.33585853,0.733110147,0
63,0.3,0,3,299,0.954,829126,76,0,0.780734981,233.4397592,59.33585853,0.744821171,0
64,0.3,0,3,296,0.92,829126,76,0,0.780734981,231.0975543,59.33585853,0.718276182,0
65,0.3,0,3,389,0.917,829126,76,0,0.780734981,303.7059075,59.33585853,0.715933977,0
66,0.3,0,3,376,0.907,829126,76,0,0.780734981,293.5563527,59.33585853,0.708126627,0
67,0.3,0,3,182,0.958,829126,76,0,0.780734981,142.0937665,59.33585853,0.747944111,0
68,0.3,0,3,278,0.946,829126,76,0,0.780734981,217.0443246,59.33585853,0.738575292,0
69,0.3,0,3,231,0.901,829126,76,0,0.780734981,180.3497805,59.33585853,0.703442218,0
70,0.3,0,3,359,0.964,829126,76,0,0.780734981,280.283858,59.33585853,0.752628521,0
71,0.3,0,3,436,0.896,829126,76,0,0.780734981,340.4004515,59.33585853,0.699538543,0
72,0.3,0,3,303,0.908,829126,76,0,0.780734981,236.5626991,59.33585853,0.708907362,0
73,0.3,0,3,454,0.906,829126,76,0,0.780734981,354.4536812,59.33585853,0.707345892,0
74,0.3,0,3,425,0.929,829126,76,0,0.780734981,331.8123668,59.33585853,0.725302797,0
75,0.3,0,3,601,0.914,829126,76,0,0.780734981,469.2217233,59.33585853,0.713591772,0
76,0.3,0,3,343,0.927,829126,76,0,0.780734981,267.7920983,59.33585853,0.723741327,0
1,0.7,0,1,223,0.903,790152,175,0,0.744035655,165.919951,130.2062396,0.671864196,0
2,0.7,0,1,79,0.947,790152,175,0,0.744035655,58.77881674,130.2062396,0.704601765,0
3,0.7,0,1,181,0.879,790152,175,0,0.744035655,134.6704535,130.2062396,0.654007341,0
4,0.7,0,1,45,0.89,790152,175,0,0.744035655,33.48160447,130.2062396,0.662191733,0
5,0.7,0,1,587,0.87,790152,175,0,0.744035655,436.7489294,130.2062396,0.64731102,0
6,0.7,0,1,134,0.968,790152,175,0,0.744035655,99.70077775,130.2062396,0.720226514,0
7,0.7,0,1,586,0.807,790152,175,0,0.744035655,436.0048938,130.2062396,0.600436773,0
8,0.7,0,1,611,0.863,790152,175,0,0.744035655,454.6057851,130.2062396,0.64210277,0
9,0.7,0,1,193,0.95,790152,175,0,0.744035655,143.5988814,130.2062396,0.706833872,0
10,0.7,0,1,317,0.909,790152,175,0,0.744035655,235.8593026,130.2062396,0.67632841,0
11,0.7,0,1,739,0.836,790152,175,0,0.744035655,549.842349,130.2062396,0.622013807,0
12,0.7,0,1,548,0.714,790152,175,0,0.744035655,407.7315389,130.2062396,0.531241458,0
13,0.7,0,1,127,0.94,790152,175,0,0.744035655,94.49252817,130.2062396,0.699393516,0
14,0.7,0,1,194,0.933,790152,175,0,0.744035655,144.342917,130.2062396,0.694185266,0
16,0.7,0,1,355,0.937,790152,175,0,0.744035655,264.1326575,130.2062396,0.697161409,0
17,0.7,0,1,258,0.895,790152,175,0,0.744035655,191.961199,130.2062396,0.665911911,0
18,0.7,0,1,548,0.888,790152,175,0,0.744035655,407.7315389,130.2062396,0.660703662,0
19,0.7,0,1,528,0.74,790152,175,0,0.744035655,392.8508258,130.2062396,0.550586385,0
20,0.7,0,1,364,0.795,790152,175,0,0.744035655,270.8289784,130.2062396,0.591508346,0
21,0.7,0,1,42,0.951,790152,175,0,0.744035655,31.24949751,130.2062396,0.707577908,0
23,0.7,0,1,129,0.805,790152,175,0,0.744035655,95.98059948,130.2062396,0.598948702,0
25,0.7,0,1,115,0.969,790152,175,0,0.744035655,85.56410031,130.2062396,0.72097055,0
26,0.7,0,1,522,0.902,790152,175,0,0.744035655,388.3866118,130.2062396,0.671120161,0
27,0.7,0,1,348,0.903,790152,175,0,0.744035655,258.9244079,130.2062396,0.671864196,0
28,0.7,0,1,594,0.82,790152,175,0,0.744035655,441.957179,130.2062396,0.610109237,0
29,0.7,0,1,215,0.958,790152,175,0,0.744035655,159.9676658,130.2062396,0.712786157,0
30,0.7,0,1,343,0.824,790152,175,0,0.744035655,255.2042296,130.2062396,0.61308538,0
31,0.7,0,1,190,0.967,790152,175,0,0.744035655,141.3667744,130.2062396,0.719482478,0
33,0.7,0,1,417,0.925,790152,175,0,0.744035655,310.2628681,130.2062396,0.688232981,0
34,0.7,0,1,330,0.817,790152,175,0,0.744035655,245.5317661,130.2062396,0.60787713,0
35,0.7,0,1,425,0.833,790152,175,0,0.744035655,316.2151533,130.2062396,0.619781701,0
36,0.7,0,1,326,0.872,790152,175,0,0.744035655,242.5556235,130.2062396,0.648799091,0
37,0.7,0,1,508,0.903,790152,175,0,0.744035655,377.9701127,130.2062396,0.671864196,0
38,0.7,0,1,621,0.781,790152,175,0,0.744035655,462.0461417,130.2062396,0.581091846,0
39,0.7,0,1,332,0.888,790152,175,0,0.744035655,247.0198374,130.2062396,0.660703662,0
40,0.7,0,1,535,0.9,790152,175,0,0.744035655,398.0590754,130.2062396,0.669632089,0
41,0.7,0,1,292,0.853,790152,175,0,0.744035655,217.2584112,130.2062396,0.634662414,0
42,0.7,0,1,231,0.908,790152,175,0,0.744035655,171.8722363,130.2062396,0.675584375,0
43,0.7,0,1,466,0.726,790152,175,0,0.744035655,346.7206152,130.2062396,0.540169885,0
44,0.7,0,1,82,0.968,790152,175,0,0.744035655,61.0109237,130.2062396,0.720226514,0
45,0.7,0,1,475,0.763,790152,175,0,0.744035655,353.4169361,130.2062396,0.567699205,0
46,0.7,0,1,387,0.838,790152,175,0,0.744035655,287.9417984,130.2062396,0.623501879,0
47,0.7,0,1,546,0.801,790152,175,0,0.744035655,406.2434676,130.2062396,0.59597256,0
48,0.7,0,1,343,0.896,790152,175,0,0.744035655,255.2042296,130.2062396,0.666655947,0
50,0.7,0,1,614,0.9,790152,175,0,0.744035655,456.8378921,130.2062396,0.669632089,0
51,0.7,0,1,562,0.824,790152,175,0,0.744035655,418.148038,130.2062396,0.61308538,0
52,0.7,0,1,358,0.922,790152,175,0,0.744035655,266.3647644,130.2062396,0.686000874,0
53,0.7,0,1,175,0.882,790152,175,0,0.744035655,130.2062396,130.2062396,0.656239448,0
54,0.7,0,1,387,0.927,790152,175,0,0.744035655,287.9417984,130.2062396,0.689721052,0
56,0.7,0,1,264,0.881,790152,175,0,0.744035655,196.4254129,130.2062396,0.655495412,0
59,0.7,0,1,164,0.938,790152,175,0,0.744035655,122.0218474,130.2062396,0.697905444,0
61,0.7,0,1,611,0.8,790152,175,0,0.744035655,454.6057851,130.2062396,0.595228524,0
62,0.7,0,1,152,0.963,790152,175,0,0.744035655,113.0934195,130.2062396,0.716506336,0
63,0.7,0,1,336,0.878,790152,175,0,0.744035655,249.99598,130.2062396,0.653263305,0
64,0.7,0,1,67,1,790152,175,0,0.744035655,49.85038888,130.2062396,0.744035655,0
65,0.7,0,1,551,0.806,790152,175,0,0.744035655,409.9636458,130.2062396,0.599692738,0
66,0.7,0,1,453,0.734,790152,175,0,0.744035655,337.0481517,130.2062396,0.546122171,0
67,0.7,0,1,396,0.865,790152,175,0,0.744035655,294.6381193,130.2062396,0.643590841,0
68,0.7,0,1,108,0.938,790152,175,0,0.744035655,80.35585073,130.2062396,0.697905444,0
69,0.7,0,1,583,0.859,790152,175,0,0.744035655,433.7727868,130.2062396,0.639126628,0
70,0.7,0,1,438,0.922,790152,175,0,0.744035655,325.8876168,130.2062396,0.686000874,0
71,0.7,0,1,732,0.819,790152,175,0,0.744035655,544.6340994,130.2062396,0.609365201,0
72,0.7,0,1,258,0.861,790152,175,0,0.744035655,191.961199,130.2062396,0.640614699,0
73,0.7,0,1,276,0.939,790152,175,0,0.744035655,205.3538407,130.2062396,0.69864948,0
74,0.7,0,1,174,0.889,790152,175,0,0.744035655,129.4622039,130.2062396,0.661447697,0
75,0.7,0,1,326,0.852,790152,175,0,0.744035655,242.5556235,130.2062396,0.633918378,0
76,0.7,0,1,687,0.826,790152,175,0,0.744035655,511.1524949,130.2062396,0.614573451,0
77,0.7,0,1,226,0.874,790152,175,0,0.744035655,168.152058,130.2062396,0.650287162,0
78,0.7,0,1,211,0.884,790152,175,0,0.744035655,156.9915232,130.2062396,0.657727519,0
79,0.7,0,1,529,0.778,790152,175,0,0.744035655,393.5948614,130.2062396,0.578859739,0
80,0.7,0,1,470,0.902,790152,175,0,0.744035655,349.6967578,130.2062396,0.671120161,0
81,0.7,0,1,567,0.885,790152,175,0,0.744035655,421.8682163,130.2062396,0.658471555,0
82,0.7,0,1,475,0.849,790152,175,0,0.744035655,353.4169361,130.2062396,0.631686271,0
